"AUC","Sensitivity","Specificity","Accuracy","data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET"
0.593430978225754,0.266233766233766,0.85634328358209,0.789522058823529,"3","glm","smote","FFS","DROP","MODE","LABEL","2","year1"
0.586084457976739,0.23,0.852534562211982,0.778774542992552,"4","glm","smote","FFS","DROP","DROP","LABEL","2","year1"
0.573332027936756,0.181668042939719,0.893287214962849,0.797715426416768,"7","glm","smote","FFS","MEDIAN","MODE","LABEL","2","year1"
0.593241847317674,0.235171696149844,0.874201399452388,0.792700729927007,"8","glm","smote","FFS","MEDIAN","DROP","LABEL","2","year1"
0.589225813572829,0.246753246753247,0.853855721393035,0.785110294117647,"11","glm","smote","FFS","DROP","MODE","HARD","2","year1"
0.571580809743252,0.172857142857143,0.901305683563748,0.814996614759648,"12","glm","smote","FFS","DROP","DROP","HARD","2","year1"
0.582848517084299,0.217175887696119,0.868946963873943,0.781412886769436,"15","glm","smote","FFS","MEDIAN","MODE","HARD","2","year1"
0.593241847317674,0.235171696149844,0.874201399452388,0.792700729927007,"16","glm","smote","FFS","MEDIAN","DROP","HARD","2","year1"
0.622881264672309,0.366883116883117,0.805970149253731,0.75625,"3","glm","smote","LASSO","DROP","MODE","LABEL","2","year1"
0.605534617072636,0.338571428571429,0.806259600614439,0.750846310088016,"4","glm","smote","LASSO","DROP","DROP","LABEL","2","year1"
0.634193498701903,0.378199834847234,0.790930053804766,0.735499611844294,"7","glm","smote","LASSO","MEDIAN","MODE","LABEL","2","year1"
0.629594495643451,0.360041623309053,0.799513233951932,0.743463835434638,"8","glm","smote","LASSO","MEDIAN","DROP","LABEL","2","year1"
0.632801563072085,0.376623376623377,0.794154228855721,0.746875,"11","glm","smote","LASSO","DROP","MODE","HARD","2","year1"
0.612418257625631,0.358571428571429,0.785906298003072,0.735274204468517,"12","glm","smote","LASSO","DROP","DROP","HARD","2","year1"
0.639433809094319,0.406275805119736,0.778503715090956,0.728512809138294,"15","glm","smote","LASSO","MEDIAN","MODE","HARD","2","year1"
0.638936788477422,0.386056191467222,0.787952540310313,0.736695421366954,"16","glm","smote","LASSO","MEDIAN","DROP","HARD","2","year1"
0.598919450960267,0.00313971742543171,0.996782496782497,0.877335346291753,"3","glm","none","FFS","DROP","MODE","LABEL","3","year1"
0.602559704225862,0.00137174211248285,0.999803381832481,0.87463456577816,"4","glm","none","FFS","DROP","DROP","LABEL","3","year1"
0.576806830596849,0.000805152979066023,0.999742765273312,0.862149273594322,"7","glm","none","FFS","MEDIAN","MODE","LABEL","3","year1"
0.60885295954998,0.0070635721493441,0.997839172711838,0.866398929049531,"8","glm","none","FFS","MEDIAN","DROP","LABEL","3","year1"
0.610435957374732,0.00313971742543171,0.996996996996997,0.877524061143612,"11","glm","none","FFS","DROP","MODE","HARD","3","year1"
0.589430923911197,0.00137174211248285,0.999803381832481,0.87463456577816,"12","glm","none","FFS","DROP","DROP","HARD","3","year1"
0.585154998420761,0.000805152979066023,0.999742765273312,0.862149273594322,"15","glm","none","FFS","MEDIAN","MODE","HARD","3","year1"
0.611796880365955,0.00605449041372351,0.997993517518135,0.866398929049531,"16","glm","none","FFS","MEDIAN","DROP","HARD","3","year1"
0.631122937245386,0.00156985871271586,0.996782496782497,0.877146631439894,"3","glm","none","LASSO","DROP","MODE","LABEL","3","year1"
0.610395032599778,0,0.999213527329925,0.873946689595873,"4","glm","none","LASSO","DROP","DROP","LABEL","3","year1"
0.647988463788827,0.00885668276972625,0.997813504823151,0.861594765443052,"7","glm","none","LASSO","MEDIAN","MODE","LABEL","3","year1"
0.642829764842994,0.00807265388496468,0.997530483099244,0.866265060240964,"8","glm","none","LASSO","MEDIAN","DROP","LABEL","3","year1"
0.638180903487027,0.00627943485086342,0.996996996996997,0.87790149084733,"11","glm","none","LASSO","DROP","MODE","HARD","3","year1"
0.617502684957281,0,0.999606763664963,0.874290627687016,"12","glm","none","LASSO","DROP","DROP","HARD","3","year1"
0.650090974519886,0.0104669887278583,0.997556270096463,0.861594765443052,"15","glm","none","LASSO","MEDIAN","MODE","HARD","3","year1"
0.648731935155246,0.00908173562058527,0.997530483099244,0.866398929049531,"16","glm","none","LASSO","MEDIAN","DROP","HARD","3","year1"
0.607147234698256,0.205651491365777,0.894465894465894,0.811662577844876,"3","glm","smote","FFS","DROP","MODE","LABEL","3","year1"
0.610739181820291,0.237311385459534,0.879669681478569,0.799140154772141,"4","glm","smote","FFS","DROP","DROP","LABEL","3","year1"
0.586286303079257,0.124798711755233,0.941864951768489,0.829322391039148,"7","glm","smote","FFS","MEDIAN","MODE","LABEL","3","year1"
0.614098191019686,0.239152371342079,0.882543602407779,0.79718875502008,"8","glm","smote","FFS","MEDIAN","DROP","LABEL","3","year1"
0.616053371155412,0.274725274725275,0.839339339339339,0.771466314398943,"11","glm","smote","FFS","DROP","MODE","HARD","3","year1"
0.59674760106956,0.194787379972565,0.906999606763665,0.817712811693895,"12","glm","smote","FFS","DROP","DROP","HARD","3","year1"
0.59180043597351,0.165861513687601,0.917813504823151,0.814239769324609,"15","glm","smote","FFS","MEDIAN","MODE","HARD","3","year1"
0.615939270691977,0.278506559031282,0.863404846426918,0.785809906291834,"16","glm","smote","FFS","MEDIAN","DROP","HARD","3","year1"
0.6371609330793,0.383045525902669,0.795366795366795,0.745801094546141,"3","glm","smote","LASSO","DROP","MODE","LABEL","3","year1"
0.614053910597801,0.333333333333333,0.816358631537554,0.755803955288048,"4","glm","smote","LASSO","DROP","DROP","LABEL","3","year1"
0.647721184066774,0.388083735909823,0.790868167202572,0.73538871021404,"7","glm","smote","LASSO","MEDIAN","MODE","LABEL","3","year1"
0.645841902636928,0.381432896064581,0.797499614137984,0.742302543507363,"8","glm","smote","LASSO","MEDIAN","DROP","LABEL","3","year1"
0.647494320963708,0.389324960753532,0.794079794079794,0.745423664842423,"11","glm","smote","LASSO","DROP","MODE","HARD","3","year1"
0.617587643424727,0.336076817558299,0.799252850963429,0.741186586414445,"12","glm","smote","LASSO","DROP","DROP","HARD","3","year1"
0.646665941770095,0.406602254428341,0.780450160771704,0.72895641565931,"15","glm","smote","LASSO","MEDIAN","MODE","HARD","3","year1"
0.646006215220828,0.394550958627649,0.788393270566445,0.736144578313253,"16","glm","smote","LASSO","MEDIAN","DROP","HARD","3","year1"
0.611350273852868,0.0029806259314456,0.99957805907173,0.875993346885973,"3","glm","none","FFS","DROP","MODE","LABEL","4","year1"
0.603443675402213,0,0.999613825062753,0.879544682296976,"4","glm","none","FFS","DROP","DROP","LABEL","4","year1"
0.618477842084763,0,0.999486850545221,0.864034601308639,"7","glm","none","FFS","MEDIAN","MODE","LABEL","4","year1"
0.614272562816457,0.00616016427104723,0.998934713133465,0.870775347912525,"8","glm","none","FFS","MEDIAN","DROP","LABEL","4","year1"
0.610625396945173,0.0029806259314456,0.99957805907173,0.875993346885973,"11","glm","none","FFS","DROP","MODE","HARD","4","year1"
0.585780132091492,0,0.999806912531377,0.879714576962283,"12","glm","none","FFS","DROP","DROP","HARD","4","year1"
0.604974652222616,0,0.999486850545221,0.864034601308639,"15","glm","none","FFS","MEDIAN","MODE","HARD","4","year1"
0.614272562816457,0.00616016427104723,0.998934713133465,0.870775347912525,"16","glm","none","FFS","MEDIAN","DROP","HARD","4","year1"
0.638619228181377,0.00447093889716841,0.999367088607595,0.875993346885973,"3","glm","none","LASSO","DROP","MODE","LABEL","4","year1"
0.61495136080237,0,0.999806912531377,0.879714576962283,"4","glm","none","LASSO","DROP","DROP","LABEL","4","year1"
0.65153089237404,0.00736497545008183,0.998717126363053,0.864367306199401,"7","glm","none","LASSO","MEDIAN","MODE","LABEL","4","year1"
0.650460285799373,0.00718685831622177,0.998021610105007,0.870112657388999,"8","glm","none","LASSO","MEDIAN","DROP","LABEL","4","year1"
0.647679639306533,0.00596125186289121,0.999367088607595,0.876178155608945,"11","glm","none","LASSO","DROP","MODE","HARD","4","year1"
0.617015785378499,0,0.999613825062753,0.879544682296976,"12","glm","none","LASSO","DROP","DROP","HARD","4","year1"
0.64833011215171,0.00818330605564648,0.998203976908275,0.864034601308639,"15","glm","none","LASSO","MEDIAN","MODE","HARD","4","year1"
0.644781984933487,0.00718685831622177,0.99832597778116,0.87037773359841,"16","glm","none","LASSO","MEDIAN","DROP","HARD","4","year1"
0.618530186697856,0.183308494783905,0.928059071729958,0.835705045278137,"3","glm","smote","FFS","DROP","MODE","LABEL","4","year1"
0.609162014041583,0.246110325318246,0.851708824097316,0.77896704043493,"4","glm","smote","FFS","DROP","DROP","LABEL","4","year1"
0.620168568756043,0.296235679214403,0.836946760744067,0.763668625928801,"7","glm","smote","FFS","MEDIAN","MODE","LABEL","4","year1"
0.618150282008839,0.227926078028747,0.90031958605996,0.81351888667992,"8","glm","smote","FFS","MEDIAN","DROP","LABEL","4","year1"
0.617757519163412,0.226527570789866,0.891350210970464,0.808907780447237,"11","glm","smote","FFS","DROP","MODE","HARD","4","year1"
0.592688949197239,0.196605374823197,0.880092681984939,0.797995242949371,"12","glm","smote","FFS","DROP","DROP","HARD","4","year1"
0.608218579831589,0.22176759410802,0.882232200128287,0.79272485305534,"15","glm","smote","FFS","MEDIAN","MODE","HARD","4","year1"
0.618150282008839,0.227926078028747,0.90031958605996,0.81351888667992,"16","glm","smote","FFS","MEDIAN","DROP","HARD","4","year1"
0.638635263194301,0.365126676602086,0.802320675105485,0.74810571058954,"3","glm","smote","LASSO","DROP","MODE","LABEL","4","year1"
0.621282827259363,0.330975954738331,0.796485808071056,0.740570846075433,"4","glm","smote","LASSO","DROP","DROP","LABEL","4","year1"
0.646163714412593,0.411620294599018,0.773701090442591,0.724631252079406,"7","glm","smote","LASSO","MEDIAN","MODE","LABEL","4","year1"
0.64962218096627,0.385010266940452,0.803378481205296,0.749370444002651,"8","glm","smote","LASSO","MEDIAN","DROP","LABEL","4","year1"
0.651378696699302,0.378539493293592,0.803586497890295,0.750877841434116,"11","glm","smote","LASSO","DROP","MODE","HARD","4","year1"
0.616687236262864,0.370579915134371,0.763081675999228,0.715936119605844,"12","glm","smote","LASSO","DROP","DROP","HARD","4","year1"
0.63546379241383,0.407528641571195,0.755484284797947,0.708328712432073,"15","glm","smote","LASSO","MEDIAN","MODE","HARD","4","year1"
0.639981787938227,0.378850102669404,0.791508141835337,0.738237243207422,"16","glm","smote","LASSO","MEDIAN","DROP","HARD","4","year1"
0.591179322261688,0.00151515151515152,0.998732840549102,0.876737720111214,"3","glm","none","FFS","DROP","MODE","LABEL","5","year1"
0.58839583246724,0.00140252454417952,0.998829953198128,0.877075843177538,"4","glm","none","FFS","DROP","DROP","LABEL","5","year1"
0.598782519664023,0.000811688311688312,0.999229287090559,0.862814683375846,"7","glm","none","FFS","MEDIAN","MODE","LABEL","5","year1"
0.612183922718807,0.00601202404809619,0.998618572524942,0.866764275256223,"8","glm","none","FFS","MEDIAN","DROP","LABEL","5","year1"
0.610288150779176,0.00151515151515152,0.998521647307286,0.876552363299351,"11","glm","none","FFS","DROP","MODE","HARD","5","year1"
0.568420661090118,0.00140252454417952,0.998439937597504,0.87673343605547,"12","glm","none","FFS","DROP","DROP","HARD","5","year1"
0.573266938584858,0.00162337662337662,0.999229287090559,0.8629255850061,"15","glm","none","FFS","MEDIAN","MODE","HARD","5","year1"
0.591505882063436,0.00701402805611222,0.99800460475825,0.866364967389858,"16","glm","none","FFS","MEDIAN","DROP","HARD","5","year1"
0.629124508015744,0.00303030303030303,0.998944033790919,0.87710843373494,"3","glm","none","LASSO","DROP","MODE","LABEL","5","year1"
0.6078847151081,0.00140252454417952,0.998634945397816,0.876904639616504,"4","glm","none","LASSO","DROP","DROP","LABEL","5","year1"
0.637208688870538,0.00730519480519481,0.998458574181117,0.863036486636354,"7","glm","none","LASSO","MEDIAN","MODE","LABEL","5","year1"
0.636504628597179,0.00501002004008016,0.998311588641596,0.866364967389858,"8","glm","none","LASSO","MEDIAN","DROP","LABEL","5","year1"
0.625085917250648,0.00151515151515152,0.998732840549102,0.876737720111214,"11","glm","none","LASSO","DROP","MODE","HARD","5","year1"
0.619021492977531,0.00140252454417952,0.998829953198128,0.877075843177538,"12","glm","none","LASSO","DROP","DROP","HARD","5","year1"
0.639920780888989,0.00730519480519481,0.998458574181117,0.863036486636354,"15","glm","none","LASSO","MEDIAN","MODE","HARD","5","year1"
0.642327633009689,0.00601202404809619,0.998158096699923,0.866364967389858,"16","glm","none","LASSO","MEDIAN","DROP","HARD","5","year1"
0.59857428562286,0.196969696969697,0.900105596620908,0.814087117701575,"3","glm","smote","FFS","DROP","MODE","LABEL","5","year1"
0.588673438241877,0.23562412342216,0.852184087363494,0.776921759972607,"4","glm","smote","FFS","DROP","DROP","LABEL","5","year1"
0.602445178456738,0.269480519480519,0.836351958895311,0.758899855827881,"7","glm","smote","FFS","MEDIAN","MODE","LABEL","5","year1"
0.614708695979834,0.290581162324649,0.846047582501919,0.772261413549847,"8","glm","smote","FFS","MEDIAN","DROP","LABEL","5","year1"
0.613295094556974,0.254545454545455,0.859978880675818,0.785912882298424,"11","glm","smote","FFS","DROP","MODE","HARD","5","year1"
0.569170880439705,0.197755960729313,0.871489859594384,0.78924841636706,"12","glm","smote","FFS","DROP","DROP","HARD","5","year1"
0.578468833671146,0.221590909090909,0.873859987154785,0.784739935677054,"15","glm","smote","FFS","MEDIAN","MODE","HARD","5","year1"
0.595322879065883,0.245490981963928,0.869378357636224,0.786503394116864,"16","glm","smote","FFS","MEDIAN","DROP","HARD","5","year1"
0.633351572749673,0.366666666666667,0.804646251319958,0.751065801668211,"3","glm","smote","LASSO","DROP","MODE","LABEL","5","year1"
0.608560815083375,0.314165497896213,0.800312012480499,0.740969012155453,"4","glm","smote","LASSO","DROP","DROP","LABEL","5","year1"
0.640673456280393,0.38961038961039,0.782402055234425,0.728734612398802,"7","glm","smote","LASSO","MEDIAN","MODE","LABEL","5","year1"
0.640129529973223,0.355711422845691,0.814274750575595,0.753360841208572,"8","glm","smote","LASSO","MEDIAN","DROP","LABEL","5","year1"
0.634084349300823,0.342424242424242,0.804857444561774,0.748285449490269,"11","glm","smote","LASSO","DROP","MODE","HARD","5","year1"
0.611906853553245,0.35203366058906,0.781201248049922,0.728813559322034,"12","glm","smote","LASSO","DROP","DROP","HARD","5","year1"
0.643581250156395,0.412337662337662,0.773281952472704,0.723965842297882,"15","glm","smote","LASSO","MEDIAN","MODE","HARD","5","year1"
0.641928061802808,0.394789579158317,0.797390636991558,0.743910555037934,"16","glm","smote","LASSO","MEDIAN","DROP","HARD","5","year1"
