"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"2","naive_bayes","down","RF","DROP","MISSING","LABEL","1","year1",0.594741217663586,0.352112676056338,0.751831107281344,0.703465252793032,"2.2.1.4",0.514518476954165
"3","naive_bayes","down","RF","DROP","MODE","LABEL","1","year1",0.603219633758317,0.363067292644757,0.759586385178802,0.711607650066275,"3.2.1.4",0.525148524130732
"4","naive_bayes","down","RF","DROP","DROP","LABEL","1","year1",0.60337158664512,0.242758620689655,0.845512311358221,0.769658045478216,"4.2.1.4",0.453051213971935
"5","naive_bayes","down","RF","MEDIAN","UNKNOWN","LABEL","1","year1",0.606904669822034,0.638095238095238,0.510506639164625,0.528335366529888,"5.2.1.4",0.570746752480425
"6","naive_bayes","down","RF","MEDIAN","MISSING","LABEL","1","year1",0.601468105612748,0.444444444444444,0.689441794508186,0.655206831540424,"6.2.1.4",0.553550878724776
"7","naive_bayes","down","RF","MEDIAN","MODE","LABEL","1","year1",0.601480894880404,0.661904761904762,0.490911434833054,0.514805367638904,"7.2.1.4",0.570032118734986
"8","naive_bayes","down","RF","MEDIAN","DROP","LABEL","1","year1",0.591959751832758,0.225646123260437,0.864831233473324,0.778345662407532,"8.2.1.4",0.441753115560941
"9","naive_bayes","down","RF","DROP","UNKNOWN","HARD","1","year1",0.598167611634671,0.480438184663537,0.653597587246876,0.632645332323424,"9.2.1.4",0.560368841315572
"10","naive_bayes","down","RF","DROP","MISSING","HARD","1","year1",0.582994688895497,0.896713615023474,0.186557518311073,0.272486271539481,"10.2.1.4",0.409009372330916
"11","naive_bayes","down","RF","DROP","MODE","HARD","1","year1",0.591299821524774,0.918622848200313,0.160275743214132,0.252035599318311,"11.2.1.4",0.383709473076686
"12","naive_bayes","down","RF","DROP","DROP","HARD","1","year1",0.611760839199145,0.315862068965517,0.801032565528197,0.739975698663426,"12.2.1.4",0.503006762833754
"13","naive_bayes","down","RF","MEDIAN","UNKNOWN","HARD","1","year1",0.59924093138609,0.372222222222222,0.760216578574191,0.70599977819674,"13.2.1.4",0.531948779721375
"14","naive_bayes","down","RF","MEDIAN","MISSING","HARD","1","year1",0.596733416412416,0.31984126984127,0.793476859610674,0.727292891205501,"14.2.1.4",0.503772415250717
"15","naive_bayes","down","RF","MEDIAN","MODE","HARD","1","year1",0.595731249398905,0.498412698412698,0.642516436766791,0.62237994898525,"15.2.1.4",0.565896060265
"16","naive_bayes","down","RF","MEDIAN","DROP","HARD","1","year1",0.604854308586187,0.204771371769384,0.888474101726552,0.795965030262273,"16.2.1.4",0.426537290974795
"1","naive_bayes","up","FFS","DROP","UNKNOWN","LABEL","1","year1",0.613001552808641,0.353677621283255,0.790822921154675,0.737928422647226,"1.4.4",0.528863280640905
