"fold","algorithm","resampling","encoding","ID","auc","sen","spec","accu","data_scenario","imputation_cat","imputation_num","TARGET","feature_selection","gmean"
2,"svmRadial","none","HARD","13.1.9.1",0.597404799670287,0.00825763831544178,0.997565974891109,0.864700011090163,"13","UNKNOWN","MEDIAN","year1","LASSO",0.090760889244442
2,"svmRadial","none","HARD","14.1.9.1",0.597768279624832,0.00660611065235343,0.998206507814502,0.865032715980925,"14","MISSING","MEDIAN","year1","LASSO",0.081205065387092
2,"svmRadial","none","HARD","15.1.9.1",0.592792010549805,0.00825763831544178,0.998206507814502,0.865254519241433,"15","MODE","MEDIAN","year1","LASSO",0.0907900231614265
2,"svmRadial","none","HARD","16.1.9.1",0.580315923068425,0.00208116545265349,0.999087313659872,0.87193098871931,"16","DROP","MEDIAN","year1","LASSO",0.0455989693016553
2,"svmRadial","none","LABEL","1.2.9.1",0.550857724365187,0.00324675324675325,0.999792703150912,0.886948529411765,"1","UNKNOWN","DROP","year1","RF",0.0569743820066127
2,"svmRadial","none","LABEL","2.2.9.1",0.547067489931296,0,0.999378109452736,0.886213235294118,"2","MISSING","DROP","year1","RF",0
2,"svmRadial","none","LABEL","3.2.9.1",0.562798830522711,0.00162337662337662,0.999170812603648,0.886213235294118,"3","MODE","DROP","year1","RF",0.040274440280915
2,"svmRadial","none","LABEL","4.2.9.1",0.493125137151635,0,1,0.881516587677725,"4","DROP","DROP","year1","RF",0
2,"svmRadial","none","LABEL","5.2.9.1",0.56998501861724,0.0074318744838976,0.998590827568537,0.865476322501941,"5","UNKNOWN","MEDIAN","year1","RF",0.086147557662773
2,"svmRadial","none","LABEL","6.2.9.1",0.570026275073082,0.0074318744838976,0.998847040737894,0.865698125762449,"6","MISSING","MEDIAN","year1","RF",0.0861586085970322
2,"svmRadial","none","LABEL","7.2.9.1",0.555130049869534,0.00412881915772089,0.999103253907251,0.865476322501941,"7","MODE","MEDIAN","year1","RF",0.0642270710469778
2,"svmRadial","none","LABEL","8.2.9.1",0.487631248126271,0.00208116545265349,0.999391542439915,0.872196416721964,"8","DROP","MEDIAN","year1","RF",0.0456059113690323
2,"svmRadial","none","HARD","9.2.9.1",0.536741347375676,0.00162337662337662,0.999378109452736,0.886397058823529,"9","UNKNOWN","DROP","year1","RF",0.0402786179107463
2,"svmRadial","none","HARD","10.2.9.1",0.545481803644117,0.00162337662337662,0.999378109452736,0.886397058823529,"10","MISSING","DROP","year1","RF",0.0402786179107463
2,"svmRadial","none","HARD","11.2.9.1",0.531840594107385,0.00162337662337662,0.999585406301824,0.886580882352941,"11","MODE","DROP","year1","RF",0.040282795107326
2,"svmRadial","none","HARD","12.2.9.1",0.508441957428133,0,1,0.881516587677725,"12","DROP","DROP","year1","RF",0
2,"svmRadial","none","HARD","13.2.9.1",0.513044656622517,0.00578034682080925,0.999103253907251,0.865698125762449,"13","UNKNOWN","MEDIAN","year1","RF",0.0759944953097456
2,"svmRadial","none","HARD","14.2.9.1",0.517827443498225,0.00412881915772089,0.999103253907251,0.865476322501941,"14","MISSING","MEDIAN","year1","RF",0.0642270710469778
2,"svmRadial","none","HARD","15.2.9.1",0.577321368537997,0.0074318744838976,0.999103253907251,0.865919929022957,"15","MODE","MEDIAN","year1","RF",0.0861696581140506
2,"svmRadial","none","HARD","16.2.9.1",0.555823131960895,0.00208116545265349,0.999239428049894,0.872063702720637,"16","DROP","MEDIAN","year1","RF",0.0456024404674428
2,"svmRadial","down","LABEL","1.3.5.1",0.596588721705326,0.524350649350649,0.623963515754561,0.612683823529412,"1","UNKNOWN","DROP","year1","FFS",0.571992722555994
2,"svmRadial","down","LABEL","2.3.5.1",0.597374161390019,0.534090909090909,0.613598673300166,0.604595588235294,"2","MISSING","DROP","year1","FFS",0.572466132832206
2,"svmRadial","down","LABEL","3.3.5.1",0.597374161390019,0.534090909090909,0.613598673300166,0.604595588235294,"3","MODE","DROP","year1","FFS",0.572466132832206
2,"svmRadial","down","LABEL","4.3.5.1",0.596722761685319,0.535714285714286,0.610599078341014,0.601726472579553,"4","DROP","DROP","year1","FFS",0.571932381590042
2,"svmRadial","down","LABEL","5.3.5.1",0.585079539273291,0.601156069364162,0.539328721496285,0.547632250194078,"5","UNKNOWN","MEDIAN","year1","FFS",0.569403841144319
2,"svmRadial","down","LABEL","6.3.5.1",0.573668849873681,0.576383154417836,0.545990263899564,0.550072086059665,"6","MISSING","MEDIAN","year1","FFS",0.560980918202979
2,"svmRadial","down","LABEL","7.3.5.1",0.572488809450817,0.541701073492981,0.574942352036895,0.570477986026395,"7","MODE","MEDIAN","year1","FFS",0.558074268619299
2,"svmRadial","down","LABEL","8.3.5.1",0.604423600428896,0.537981269510926,0.599026467903864,0.591240875912409,"8","DROP","MEDIAN","year1","FFS",0.567683908239054
2,"svmRadial","down","HARD","9.3.5.1",0.585969469481596,0.508116883116883,0.627072968490879,0.613602941176471,"9","UNKNOWN","DROP","year1","FFS",0.564469983468064
2,"svmRadial","down","HARD","10.3.5.1",0.585969469481596,0.508116883116883,0.627072968490879,0.613602941176471,"10","MISSING","DROP","year1","FFS",0.564469983468064
2,"svmRadial","down","HARD","11.3.5.1",0.585969469481596,0.508116883116883,0.627072968490879,0.613602941176471,"11","MODE","DROP","year1","FFS",0.564469983468064
2,"svmRadial","down","HARD","12.3.5.1",0.587169738863287,0.522857142857143,0.627112135176651,0.614759647935003,"12","DROP","DROP","year1","FFS",0.572616852048127
2,"svmRadial","down","HARD","13.3.5.1",0.593177388161683,0.563996696944674,0.59185242121445,0.588111345236775,"13","UNKNOWN","MEDIAN","year1","FFS",0.577756705407785
2,"svmRadial","down","HARD","14.3.5.1",0.593177388161683,0.563996696944674,0.59185242121445,0.588111345236775,"14","MISSING","MEDIAN","year1","FFS",0.577756705407785
2,"svmRadial","down","HARD","15.3.5.1",0.577941220340575,0.574731626754748,0.550345887778632,0.553620938227792,"15","MODE","MEDIAN","year1","FFS",0.562406603233638
2,"svmRadial","down","HARD","16.3.5.1",0.604423600428896,0.537981269510926,0.599026467903864,0.591240875912409,"16","DROP","MEDIAN","year1","FFS",0.567683908239054
2,"svmRadial","down","LABEL","1.1.1.5.1",0.628992146949237,0.571428571428571,0.622305140961857,0.616544117647059,"1","UNKNOWN","DROP","year1","LASSO",0.596324523806031
2,"svmRadial","down","LABEL","2.1.1.5.1",0.627562606340591,0.563311688311688,0.615049751243781,0.609191176470588,"2","MISSING","DROP","year1","LASSO",0.588612532799649
2,"svmRadial","down","LABEL","4.1.1.5.1",0.608039828834759,0.548571428571429,0.603110599078341,0.596648612051456,"4","DROP","DROP","year1","LASSO",0.575194960794143
2,"svmRadial","down","LABEL","5.1.1.5.1",0.645303015973867,0.613542526837325,0.598129643863695,0.600199622934457,"5","UNKNOWN","MEDIAN","year1","LASSO",0.605787069086523
2,"svmRadial","down","HARD","9.1.1.5.1",0.625378249445414,0.548701298701299,0.614842454394693,0.607352941176471,"9","UNKNOWN","DROP","year1","LASSO",0.580831174458691
2,"svmRadial","down","HARD","10.1.1.5.1",0.626840432577373,0.550324675324675,0.620646766169154,0.612683823529412,"10","MISSING","DROP","year1","LASSO",0.584428977792297
2,"svmRadial","down","HARD","11.1.1.5.1",0.628445973595227,0.563311688311688,0.616915422885572,0.610845588235294,"11","MODE","DROP","year1","LASSO",0.589504595750695
2,"svmRadial","down","HARD","12.1.1.5.1",0.617376563528637,0.561428571428571,0.606182795698925,0.600880162491537,"12","DROP","DROP","year1","LASSO",0.583376671640052
2,"svmRadial","down","HARD","14.1.1.5.1",0.641920092380609,0.615194054500413,0.591211888291058,0.594432738161251,"14","MISSING","MEDIAN","year1","LASSO",0.603083774136414
2,"svmRadial","down","HARD","16.1.1.5.1",0.622369774411668,0.565036420395421,0.610739275935503,0.604910418049104,"16","DROP","MEDIAN","year1","LASSO",0.587443558369218
2,"svmRadial","down","LABEL","1.2.1.5.1",0.61935890084211,0.579545454545455,0.599502487562189,0.597242647058824,"1","UNKNOWN","DROP","year1","RF",0.589439514840462
2,"svmRadial","down","LABEL","2.2.1.5.1",0.610103567659538,0.550324675324675,0.603441127694859,0.597426470588235,"2","MISSING","DROP","year1","RF",0.576271240542359
2,"svmRadial","down","LABEL","3.2.1.5.1",0.612208169111154,0.576298701298701,0.595563847429519,0.593382352941176,"3","MODE","DROP","year1","RF",0.585852090389793
2,"svmRadial","down","LABEL","4.2.1.5.1",0.558708854509546,0.532857142857143,0.548963133640553,0.547054840893703,"4","DROP","DROP","year1","RF",0.540850188985461
2,"svmRadial","down","LABEL","5.2.1.5.1",0.61796320897368,0.594549958711808,0.559441455290802,0.564156593101919,"5","UNKNOWN","MEDIAN","year1","RF",0.576728613946647
2,"svmRadial","down","LABEL","6.2.1.5.1",0.614610011185789,0.590421139554087,0.568793235972329,0.571697903959188,"6","MISSING","MEDIAN","year1","RF",0.579506298976499
2,"svmRadial","down","LABEL","7.2.1.5.1",0.625159815873495,0.616845582163501,0.56456571867794,0.571587002328934,"7","MODE","MEDIAN","year1","RF",0.590126994304996
2,"svmRadial","down","LABEL","8.2.1.5.1",0.587956307555352,0.510926118626431,0.611651962275631,0.598805573988056,"8","DROP","MEDIAN","year1","RF",0.559025011100334
2,"svmRadial","down","HARD","9.2.1.5.1",0.615594578514354,0.543831168831169,0.609452736318408,0.602022058823529,"9","UNKNOWN","DROP","year1","RF",0.575707733089798
2,"svmRadial","down","HARD","10.2.1.5.1",0.599153178910641,0.532467532467532,0.586028192371476,0.579963235294118,"10","MISSING","DROP","year1","RF",0.558606288497049
2,"svmRadial","down","HARD","11.2.1.5.1",0.600186297947492,0.525974025974026,0.583333333333333,0.576838235294118,"11","MODE","DROP","year1","RF",0.553911709406997
2,"svmRadial","down","HARD","12.2.1.5.1",0.585368114987931,0.524285714285714,0.588517665130568,0.580907244414353,"12","DROP","DROP","year1","RF",0.555474035786319
2,"svmRadial","down","HARD","13.2.1.5.1",0.616379066855135,0.595375722543353,0.563412759415834,0.567705445270046,"13","UNKNOWN","MEDIAN","year1","RF",0.579173789744793
2,"svmRadial","down","HARD","14.2.1.5.1",0.614595835890706,0.607762180016515,0.551242633871381,0.558833314849728,"14","MISSING","MEDIAN","year1","RF",0.578812944637312
2,"svmRadial","down","HARD","16.2.1.5.1",0.619211620083152,0.559833506763788,0.610435047155461,0.603981420039814,"16","DROP","MEDIAN","year1","RF",0.584587027824395
2,"svmRadial","up","LABEL","1.1.2.5.1",0.635203648962977,0.550324675324675,0.644485903814262,0.633823529411765,"1","UNKNOWN","DROP","year1","LASSO",0.595547223793306
2,"svmRadial","up","LABEL","2.1.2.5.1",0.634834485580755,0.550324675324675,0.657131011608624,0.645036764705882,"2","MISSING","DROP","year1","LASSO",0.601361297897771
2,"svmRadial","up","LABEL","3.1.2.5.1",0.633541235919967,0.555194805194805,0.645729684908789,0.635477941176471,"3","MODE","DROP","year1","LASSO",0.598753510738299
2,"svmRadial","up","LABEL","4.1.2.5.1",0.618046137809963,0.552857142857143,0.619047619047619,0.611205145565335,"4","DROP","DROP","year1","LASSO",0.585017006555522
2,"svmRadial","up","LABEL","5.1.2.5.1",0.649187364184277,0.529314616019818,0.683192416090187,0.662526339137185,"5","UNKNOWN","MEDIAN","year1","LASSO",0.601351587168795
2,"svmRadial","up","LABEL","6.1.2.5.1",0.643720883785219,0.522708505367465,0.678068152703049,0.657203060884995,"6","MISSING","MEDIAN","year1","LASSO",0.59534191070064
2,"svmRadial","up","LABEL","7.1.2.5.1",0.644484974504568,0.535094962840628,0.681783243658724,0.662082732616169,"7","MODE","MEDIAN","year1","LASSO",0.604002300849034
2,"svmRadial","up","LABEL","8.1.2.5.1",0.5960851675965,0.382934443288241,0.737298448433222,0.692103516921035,"8","DROP","MEDIAN","year1","LASSO",0.531353903616093
2,"svmRadial","up","HARD","9.1.2.5.1",0.63434249208503,0.537337662337662,0.65153399668325,0.638602941176471,"9","UNKNOWN","DROP","year1","LASSO",0.591687210197493
2,"svmRadial","up","HARD","10.1.2.5.1",0.638380742391936,0.538961038961039,0.648217247097844,0.635845588235294,"10","MISSING","DROP","year1","LASSO",0.591070081266442
2,"svmRadial","up","HARD","11.1.2.5.1",0.637182055092503,0.545454545454545,0.649875621890547,0.638051470588235,"11","MODE","DROP","year1","LASSO",0.595380224680245
2,"svmRadial","up","HARD","12.1.2.5.1",0.618419738863287,0.551428571428571,0.615207373271889,0.607650643195667,"12","DROP","DROP","year1","LASSO",0.582445639502642
2,"svmRadial","up","HARD","13.1.2.5.1",0.650367087249788,0.50206440957886,0.704586215731489,0.677387157591217,"13","UNKNOWN","MEDIAN","year1","LASSO",0.594766897530985
2,"svmRadial","up","HARD","14.1.2.5.1",0.647988070748687,0.5177539223782,0.698437099666923,0.674171010313852,"14","MISSING","MEDIAN","year1","LASSO",0.601347277275788
2,"svmRadial","up","HARD","15.1.2.5.1",0.649828108679237,0.575557390586292,0.640532923392262,0.631806587556837,"15","MODE","MEDIAN","year1","LASSO",0.607176628315237
2,"svmRadial","up","HARD","16.1.2.5.1",0.595722688977199,0.376690946930281,0.758594463036203,0.709887193098872,"16","DROP","MEDIAN","year1","LASSO",0.534561190713631
2,"svmRadial","up","LABEL","1.2.2.5.1",0.623999186965605,0.537337662337662,0.64469320066335,0.632536764705882,"1","UNKNOWN","DROP","year1","RF",0.588572797000872
2,"svmRadial","up","LABEL","2.2.2.5.1",0.617039935603368,0.545454545454545,0.619817578772803,0.611397058823529,"2","MISSING","DROP","year1","RF",0.581448463489462
2,"svmRadial","up","LABEL","3.2.2.5.1",0.622636614007883,0.545454545454545,0.642205638474295,0.63125,"3","MODE","DROP","year1","RF",0.591856388511895
2,"svmRadial","up","LABEL","4.2.2.5.1",0.559192176870749,0.468571428571429,0.604646697388633,0.5885240352065,"4","DROP","DROP","year1","RF",0.532278279452006
2,"svmRadial","up","LABEL","5.2.2.5.1",0.629116204202953,0.554913294797688,0.621060722521138,0.612176999001885,"5","UNKNOWN","MEDIAN","year1","RF",0.587056089146205
2,"svmRadial","up","LABEL","6.2.2.5.1",0.624087359593173,0.554913294797688,0.626056879323597,0.61650216258179,"6","MISSING","MEDIAN","year1","RF",0.589412661584578
2,"svmRadial","up","LABEL","7.2.2.5.1",0.643469219404583,0.562345169281586,0.624007173968742,0.615725851170012,"7","MODE","MEDIAN","year1","RF",0.592374391646344
2,"svmRadial","up","HARD","9.2.2.5.1",0.623003421744094,0.527597402597403,0.646558872305141,0.633088235294118,"9","UNKNOWN","DROP","year1","RF",0.584057173275441
2,"svmRadial","up","HARD","11.2.2.5.1",0.606969885421378,0.521103896103896,0.633499170812604,0.620772058823529,"11","MODE","DROP","year1","RF",0.574559732394322
2,"svmRadial","up","HARD","13.2.2.5.1",0.627949810146253,0.5532617671346,0.61670509864207,0.608184540312743,"13","UNKNOWN","MEDIAN","year1","RF",0.584122720561039
2,"svmRadial","up","HARD","15.2.2.5.1",0.644434937828636,0.55739058629232,0.630540609787343,0.620716424531441,"15","MODE","MEDIAN","year1","RF",0.592838426698611
2,"svmRadial","rose","LABEL","1.5.5.1",0.594815425039306,0.38961038961039,0.748134328358209,0.707536764705882,"1","UNKNOWN","DROP","year1","FFS",0.539889717583646
2,"svmRadial","rose","LABEL","2.5.5.1",0.596867024455644,0.387987012987013,0.739427860696517,0.699632352941176,"2","MISSING","DROP","year1","FFS",0.535619647689495
2,"svmRadial","rose","LABEL","3.5.5.1",0.596867024455644,0.387987012987013,0.739427860696517,0.699632352941176,"3","MODE","DROP","year1","FFS",0.535619647689495
2,"svmRadial","rose","LABEL","4.5.5.1",0.59700145380733,0.471428571428571,0.675307219662058,0.651150981719702,"4","DROP","DROP","year1","FFS",0.564233212280777
2,"svmRadial","rose","HARD","9.5.5.1",0.586721257080399,0.371753246753247,0.744402985074627,0.702205882352941,"9","UNKNOWN","DROP","year1","FFS",0.526055345561949
2,"svmRadial","rose","HARD","10.5.5.1",0.586721257080399,0.371753246753247,0.744402985074627,0.702205882352941,"10","MISSING","DROP","year1","FFS",0.526055345561949
2,"svmRadial","rose","HARD","11.5.5.1",0.586721257080399,0.371753246753247,0.744402985074627,0.702205882352941,"11","MODE","DROP","year1","FFS",0.526055345561949
2,"svmRadial","rose","HARD","12.5.5.1",0.596144667544437,0.432857142857143,0.710637480798771,0.677725118483412,"12","DROP","DROP","year1","FFS",0.554621050399057
2,"svmRadial","rose","LABEL","1.1.3.5.1",0.623877702935539,0.288961038961039,0.850538971807628,0.786948529411765,"1","UNKNOWN","DROP","year1","LASSO",0.495754601562493
2,"svmRadial","rose","LABEL","2.1.3.5.1",0.623468493571106,0.193181818181818,0.911898839137645,0.830514705882353,"2","MISSING","DROP","year1","LASSO",0.419716899519783
2,"svmRadial","rose","LABEL","3.1.3.5.1",0.630221121125973,0.290584415584416,0.862769485903814,0.797977941176471,"3","MODE","DROP","year1","LASSO",0.500706867184211
2,"svmRadial","rose","LABEL","4.1.3.5.1",0.598159425060346,0.268571428571429,0.838325652841782,0.7708192281652,"4","DROP","DROP","year1","LASSO",0.474500071856468
2,"svmRadial","rose","LABEL","5.1.3.5.1",0.639364836763014,0.197357555739059,0.914296694850115,0.818010424753244,"5","UNKNOWN","MEDIAN","year1","LASSO",0.42478625320968
2,"svmRadial","rose","LABEL","6.1.3.5.1",0.632131522196079,0.167630057803468,0.934025108890597,0.831096817123212,"6","MISSING","MEDIAN","year1","LASSO",0.395690135071904
2,"svmRadial","rose","LABEL","7.1.3.5.1",0.630400866766402,0.22130470685384,0.898027158595952,0.807142064988355,"7","MODE","MEDIAN","year1","LASSO",0.445799996724836
2,"svmRadial","rose","LABEL","8.1.3.5.1",0.594720095276476,0.0884495317377731,0.953452996653483,0.843132050431321,"8","DROP","MEDIAN","year1","LASSO",0.290400535619301
2,"svmRadial","rose","HARD","9.1.3.5.1",0.620758827615171,0.232142857142857,0.869610281923715,0.797426470588235,"9","UNKNOWN","DROP","year1","LASSO",0.449303700682041
2,"svmRadial","rose","HARD","10.1.3.5.1",0.622132842282096,0.24025974025974,0.870854063018242,0.799448529411765,"10","MISSING","DROP","year1","LASSO",0.457417939072029
2,"svmRadial","rose","HARD","11.1.3.5.1",0.618956085373996,0.248376623376623,0.861318407960199,0.791911764705882,"11","MODE","DROP","year1","LASSO",0.46252714279411
2,"svmRadial","rose","HARD","12.1.3.5.1",0.597304970375247,0.137142857142857,0.924155145929339,0.830907244414353,"12","DROP","DROP","year1","LASSO",0.356007411658836
2,"svmRadial","rose","HARD","13.1.3.5.1",0.637981052919762,0.187448389760528,0.915321547527543,0.817566818232228,"13","UNKNOWN","MEDIAN","year1","LASSO",0.414216791302759
2,"svmRadial","rose","HARD","14.1.3.5.1",0.637125140139718,0.226259289843105,0.893415321547528,0.803815016080736,"14","MISSING","MEDIAN","year1","LASSO",0.449603732400314
2,"svmRadial","rose","HARD","15.1.3.5.1",0.631725304784712,0.17588769611891,0.922239303100179,0.822002883442387,"15","MODE","MEDIAN","year1","LASSO",0.402753704256832
2,"svmRadial","rose","HARD","16.1.3.5.1",0.607837705817418,0.0665972944849116,0.972923638576209,0.857332448573324,"16","DROP","MEDIAN","year1","LASSO",0.254546817048635
2,"svmRadial","rose","LABEL","1.2.3.5.1",0.618160550063535,0.258116883116883,0.870646766169154,0.801286764705882,"1","UNKNOWN","DROP","year1","RF",0.474055513183188
2,"svmRadial","rose","LABEL","2.2.3.5.1",0.613839622235145,0.202922077922078,0.884742951907131,0.807536764705882,"2","MISSING","DROP","year1","RF",0.423714382842863
2,"svmRadial","rose","LABEL","3.2.3.5.1",0.61557135857509,0.178571428571429,0.912313432835821,0.829227941176471,"3","MODE","DROP","year1","RF",0.403624965786801
2,"svmRadial","rose","LABEL","5.2.3.5.1",0.62038009678553,0.284062758051197,0.84191647450679,0.76699567483642,"5","UNKNOWN","MEDIAN","year1","RF",0.48903692682367
2,"svmRadial","rose","LABEL","6.2.3.5.1",0.612397924652171,0.188274153592073,0.896746092749167,0.801596983475657,"6","MISSING","MEDIAN","year1","RF",0.410894282753299
2,"svmRadial","rose","LABEL","7.2.3.5.1",0.62543834984332,0.278282411230388,0.839866769151934,0.764444937340579,"7","MODE","MEDIAN","year1","RF",0.483446118643925
2,"svmRadial","rose","LABEL","8.2.3.5.1",0.545817139192106,0.0884495317377731,0.943109218132035,0.834107498341075,"8","DROP","MEDIAN","year1","RF",0.288820997715464
2,"svmRadial","rose","HARD","9.2.3.5.1",0.611781460662058,0.168831168831169,0.906094527363184,0.822610294117647,"9","UNKNOWN","DROP","year1","RF",0.391122740487244
2,"svmRadial","rose","HARD","10.2.3.5.1",0.598035929659064,0.178571428571429,0.890339966832504,0.809742647058823,"10","MISSING","DROP","year1","RF",0.398734598187214
2,"svmRadial","rose","HARD","11.2.3.5.1",0.5988267536775,0.167207792207792,0.901119402985075,0.818014705882353,"11","MODE","DROP","year1","RF",0.388167729066622
2,"svmRadial","rose","HARD","12.2.3.5.1",0.584779734474435,0.187142857142857,0.876344086021505,0.794685172647258,"12","DROP","DROP","year1","RF",0.404971031184096
2,"svmRadial","rose","HARD","13.2.3.5.1",0.6146072607554,0.216350123864575,0.892006149116065,0.801264278584895,"13","UNKNOWN","MEDIAN","year1","RF",0.439301309865134
2,"svmRadial","rose","HARD","14.2.3.5.1",0.617704456945503,0.191577208918249,0.912375096079938,0.815570588887657,"14","MISSING","MEDIAN","year1","RF",0.418079268074266
2,"svmRadial","rose","HARD","15.2.3.5.1",0.627903158615417,0.309661436829067,0.842428900845503,0.770877231895309,"15","MODE","MEDIAN","year1","RF",0.510752135445511
2,"svmRadial","smote","LABEL","1.6.5.1",0.587212577534406,0.271103896103896,0.838930348258706,0.774632352941176,"1","UNKNOWN","DROP","year1","FFS",0.476903854013295
2,"svmRadial","smote","LABEL","2.6.5.1",0.585748711798152,0.266233766233766,0.839966832504146,0.775,"2","MISSING","DROP","year1","FFS",0.472892729198733
2,"svmRadial","smote","LABEL","3.6.5.1",0.585748711798152,0.266233766233766,0.839966832504146,0.775,"3","MODE","DROP","year1","FFS",0.472892729198733
2,"svmRadial","smote","LABEL","4.6.5.1",0.594866551459293,0.27,0.842933947772657,0.775050778605281,"4","DROP","DROP","year1","FFS",0.477066207039041
2,"svmRadial","smote","HARD","9.6.5.1",0.58737175190067,0.219155844155844,0.874585406301824,0.800367647058824,"9","UNKNOWN","DROP","year1","FFS",0.437801899270045
2,"svmRadial","smote","HARD","10.6.5.1",0.58737175190067,0.219155844155844,0.874585406301824,0.800367647058824,"10","MISSING","DROP","year1","FFS",0.437801899270045
2,"svmRadial","smote","HARD","11.6.5.1",0.58737175190067,0.219155844155844,0.874585406301824,0.800367647058824,"11","MODE","DROP","year1","FFS",0.437801899270045
2,"svmRadial","smote","HARD","12.6.5.1",0.591427474215492,0.281428571428571,0.841397849462366,0.775050778605281,"12","DROP","DROP","year1","FFS",0.486614215551977
2,"svmRadial","smote","LABEL","1.1.4.5.1",0.625772651892054,0.391233766233766,0.780887230514096,0.736764705882353,"1","UNKNOWN","DROP","year1","LASSO",0.552729094763325
2,"svmRadial","smote","LABEL","2.1.4.5.1",0.603699239193642,0.36525974025974,0.76865671641791,0.722977941176471,"2","MISSING","DROP","year1","LASSO",0.52986729714874
2,"svmRadial","smote","LABEL","3.1.4.5.1",0.615121430186729,0.381493506493506,0.773424543946932,0.729044117647059,"3","MODE","DROP","year1","LASSO",0.543190980483344
2,"svmRadial","smote","LABEL","4.1.4.5.1",0.604284891375905,0.368571428571429,0.75326420890937,0.707684495599188,"4","DROP","DROP","year1","LASSO",0.52690764425035
2,"svmRadial","smote","LABEL","6.1.4.5.1",0.615399913636486,0.389760528488852,0.768383294901358,0.717533547743152,"6","MISSING","MEDIAN","year1","LASSO",0.54725266477447
2,"svmRadial","smote","LABEL","7.1.4.5.1",0.619854658795359,0.405450041288192,0.773891878042531,0.724409448818898,"7","MODE","MEDIAN","year1","LASSO",0.560155776463066
2,"svmRadial","smote","LABEL","8.1.4.5.1",0.589645394606255,0.303850156087409,0.795862488591421,0.733112143331121,"8","DROP","MEDIAN","year1","LASSO",0.491754960709719
2,"svmRadial","smote","HARD","9.1.4.5.1",0.624159707415304,0.405844155844156,0.774461028192372,0.732720588235294,"9","UNKNOWN","DROP","year1","LASSO",0.560634000236277
2,"svmRadial","smote","HARD","10.1.4.5.1",0.627451554457151,0.405844155844156,0.780887230514096,0.738419117647059,"10","MISSING","DROP","year1","LASSO",0.562955165956823
2,"svmRadial","smote","HARD","11.1.4.5.1",0.625309935711055,0.383116883116883,0.784203980099503,0.738786764705882,"11","MODE","DROP","year1","LASSO",0.54812570144409
2,"svmRadial","smote","HARD","12.1.4.5.1",0.595256199253895,0.358571428571429,0.772465437788018,0.72342586323629,"12","DROP","DROP","year1","LASSO",0.526292728003821
2,"svmRadial","smote","HARD","13.1.4.5.1",0.631445289813909,0.375722543352601,0.803100179349219,0.745702561827659,"13","UNKNOWN","MEDIAN","year1","LASSO",0.549311243241952
2,"svmRadial","smote","HARD","15.1.4.5.1",0.619597810911296,0.364987613542527,0.798488342300794,0.740268381945215,"15","MODE","MEDIAN","year1","LASSO",0.539850307490785
2,"svmRadial","smote","HARD","16.1.4.5.1",0.592994443788431,0.240374609781478,0.867204137511409,0.787259455872595,"16","DROP","MEDIAN","year1","LASSO",0.456567471635012
2,"svmRadial","smote","LABEL","1.2.4.5.1",0.59953613964808,0.362012987012987,0.783374792703151,0.735661764705882,"1","UNKNOWN","DROP","year1","RF",0.532533424920114
2,"svmRadial","smote","LABEL","2.2.4.5.1",0.613979278391592,0.38961038961039,0.776326699834162,0.732536764705882,"2","MISSING","DROP","year1","RF",0.54996813361079
2,"svmRadial","smote","LABEL","3.2.4.5.1",0.613396087743103,0.391233766233766,0.778606965174129,0.734742647058824,"3","MODE","DROP","year1","RF",0.551921493874733
2,"svmRadial","smote","LABEL","4.2.4.5.1",0.542202380952381,0.235714285714286,0.834293394777266,0.763371699390657,"4","DROP","DROP","year1","RF",0.443457857779147
2,"svmRadial","smote","LABEL","5.2.4.5.1",0.613835341888018,0.350123864574732,0.788624135280553,0.729732727071088,"5","UNKNOWN","MEDIAN","year1","RF",0.525467534621629
2,"svmRadial","smote","LABEL","6.2.4.5.1",0.603444744805548,0.353426919900908,0.776069689982065,0.719307973827215,"6","MISSING","MEDIAN","year1","RF",0.523721223704763
2,"svmRadial","smote","LABEL","7.2.4.5.1",0.630170994257313,0.369116432700248,0.784396617986164,0.728623710768548,"7","MODE","MEDIAN","year1","RF",0.538083340620384
2,"svmRadial","smote","LABEL","8.2.4.5.1",0.576682589344648,0.27471383975026,0.820048676604807,0.750497677504977,"8","DROP","MEDIAN","year1","RF",0.474635355543838
2,"svmRadial","smote","HARD","9.2.4.5.1",0.617176899592945,0.368506493506494,0.789593698175788,0.741911764705882,"9","UNKNOWN","DROP","year1","RF",0.539416726668338
2,"svmRadial","smote","HARD","10.2.4.5.1",0.598619793349271,0.352272727272727,0.785862354892206,0.736764705882353,"10","MISSING","DROP","year1","RF",0.526153851091907
2,"svmRadial","smote","HARD","11.2.4.5.1",0.597705802696475,0.350649350649351,0.785240464344942,0.736029411764706,"11","MODE","DROP","year1","RF",0.524732368856876
2,"svmRadial","smote","HARD","12.2.4.5.1",0.58655584814571,0.352857142857143,0.770929339477727,0.721394719025051,"12","DROP","DROP","year1","RF",0.521562962711938
2,"svmRadial","smote","HARD","13.2.4.5.1",0.61550654570697,0.33195706028076,0.800794260825006,0.737828546079627,"13","UNKNOWN","MEDIAN","year1","RF",0.515586373669023
2,"svmRadial","smote","HARD","14.2.4.5.1",0.617061914092211,0.308009909165979,0.818601076095311,0.750027725407563,"14","MISSING","MEDIAN","year1","RF",0.502132694704586
