"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"15","kernelpls","up","FFS","MEDIAN","MODE","HARD","2","year1",0.576527710691959,0.510322047894302,0.596464258262875,0.58489519795941,"15.4.5.1",0.551714474862194
"16","kernelpls","up","FFS","MEDIAN","DROP","HARD","2","year1",0.574474477231436,0.50468262226847,0.603437785214481,0.590842733908427,"16.4.5.1",0.551855564271959
"1","kernelpls","up","LASSO","DROP","UNKNOWN","LABEL","2","year1",0.623869289914067,0.551948051948052,0.627072968490879,0.618566176470588,"1.1.2.5.1",0.588312589860036
"2","kernelpls","up","LASSO","DROP","MISSING","LABEL","2","year1",0.619327267881373,0.543831168831169,0.632048092868988,0.622058823529412,"2.1.2.5.1",0.586282741603787
"3","kernelpls","up","LASSO","DROP","MODE","LABEL","2","year1",0.617009985246926,0.542207792207792,0.625,0.615625,"3.1.2.5.1",0.582133893644641
"4","kernelpls","up","LASSO","DROP","DROP","LABEL","2","year1",0.597827243800747,0.532857142857143,0.603878648233487,0.595463777928233,"4.1.2.5.1",0.567257482216083
"5","kernelpls","up","LASSO","MEDIAN","UNKNOWN","LABEL","2","year1",0.637864371199779,0.559042113955409,0.625160133230848,0.616280359321282,"5.1.2.5.1",0.591177505020293
"6","kernelpls","up","LASSO","MEDIAN","MISSING","LABEL","2","year1",0.624529438385386,0.554087530966144,0.621188829105816,0.612176999001885,"6.1.2.5.1",0.586679626868866
"7","kernelpls","up","LASSO","MEDIAN","MODE","LABEL","2","year1",0.634619074911781,0.568125516102395,0.621957468613887,0.614727736497726,"7.1.2.5.1",0.594432424965196
"8","kernelpls","up","LASSO","MEDIAN","DROP","LABEL","2","year1",0.623307945056472,0.54006243496358,0.624277456647399,0.613536828135368,"8.1.2.5.1",0.580645161290323
"9","kernelpls","up","LASSO","DROP","UNKNOWN","HARD","2","year1",0.621693346040361,0.542207792207792,0.619195688225539,0.610477941176471,"9.1.2.5.1",0.579424479166486
"10","kernelpls","up","LASSO","DROP","MISSING","HARD","2","year1",0.621239379401693,0.543831168831169,0.621683250414594,0.612867647058824,"10.1.2.5.1",0.581455697981995
"11","kernelpls","up","LASSO","DROP","MODE","HARD","2","year1",0.620556242058108,0.545454545454545,0.619402985074627,0.611029411764706,"11.1.2.5.1",0.581253966590396
"12","kernelpls","up","LASSO","DROP","DROP","HARD","2","year1",0.614743252139565,0.557142857142857,0.607718894009217,0.601726472579553,"12.1.2.5.1",0.581881638263309
"13","kernelpls","up","LASSO","MEDIAN","UNKNOWN","HARD","2","year1",0.647011985317779,0.577208918249381,0.631693569049449,0.624376178329821,"13.1.2.5.1",0.603837032365623
"14","kernelpls","up","LASSO","MEDIAN","MISSING","HARD","2","year1",0.643363327834588,0.582163501238646,0.62746605175506,0.621381834312964,"14.1.2.5.1",0.604390464516206
"15","kernelpls","up","LASSO","MEDIAN","MODE","HARD","2","year1",0.643124886676979,0.587118084227911,0.620163976428388,0.615725851170012,"15.1.2.5.1",0.603414853767952
"16","kernelpls","up","LASSO","MEDIAN","DROP","HARD","2","year1",0.639587983691312,0.58480749219563,0.627167630057804,0.621765096217651,"16.1.2.5.1",0.605617312269374
