data_scenario,algorithm,resampling,feature_selection,imputation_num,imputation_cat,encoding,fold,TARGET,auc,sen,spec,accu,ID,gmean
14,glmnet,smote,FFS,MEDIAN,MISSING,HARD,2,year1,0.59758215,0.262592898,0.846784525,0.768326494,14.6.2.1,0.471550212
15,glmnet,smote,FFS,MEDIAN,MODE,HARD,2,year1,0.585184796,0.227910818,0.861644889,0.776533215,15.6.2.1,0.44314579
16,glmnet,smote,FFS,MEDIAN,DROP,HARD,2,year1,0.595203822,0.214360042,0.89017341,0.80398142,16.6.2.1,0.43682675
1,glmnet,none,FFS,DROP,UNKNOWN,LABEL,3,year1,0.610927254,0.003139717,0.997425997,0.877901491,1.8.2,0.05596102
2,glmnet,none,FFS,DROP,MISSING,LABEL,3,year1,0.599256859,0.001569859,0.997854998,0.878090206,2.8.2,0.039578926
3,glmnet,none,FFS,DROP,MODE,LABEL,3,year1,0.599256859,0.001569859,0.997854998,0.878090206,3.8.2,0.039578926
4,glmnet,none,FFS,DROP,DROP,LABEL,3,year1,0.602743646,0.001371742,0.999803382,0.874634566,4.8.2,0.037033396
5,glmnet,none,FFS,MEDIAN,UNKNOWN,LABEL,3,year1,0.592287204,0.000805153,0.999742765,0.862149274,5.8.2,0.028371568
6,glmnet,none,FFS,MEDIAN,MISSING,LABEL,3,year1,0.585497564,0.000805153,0.999742765,0.862149274,6.8.2,0.028371568
7,glmnet,none,FFS,MEDIAN,MODE,LABEL,3,year1,0.576643832,0.000805153,0.999742765,0.862149274,7.8.2,0.028371568
8,glmnet,none,FFS,MEDIAN,DROP,LABEL,3,year1,0.609033626,0.00605449,0.997993518,0.866398929,8.8.2,0.077732504
9,glmnet,none,FFS,DROP,UNKNOWN,HARD,3,year1,0.610631937,0.003139717,0.997854998,0.878278921,9.8.2,0.055973054
10,glmnet,none,FFS,DROP,MISSING,HARD,3,year1,0.610631937,0.003139717,0.997854998,0.878278921,10.8.2,0.055973054
11,glmnet,none,FFS,DROP,MODE,HARD,3,year1,0.610631937,0.003139717,0.997854998,0.878278921,11.8.2,0.055973054
12,glmnet,none,FFS,DROP,DROP,HARD,3,year1,0.589689306,0.001371742,0.999803382,0.874634566,12.8.2,0.037033396
13,glmnet,none,FFS,MEDIAN,UNKNOWN,HARD,3,year1,0.600542585,0,0.999742765,0.862038372,13.8.2,0
14,glmnet,none,FFS,MEDIAN,MISSING,HARD,3,year1,0.600542585,0,0.999742765,0.862038372,14.8.2,0
15,glmnet,none,FFS,MEDIAN,MODE,HARD,3,year1,0.585117407,0.000805153,0.999742765,0.862149274,15.8.2,0.028371568
16,glmnet,none,FFS,MEDIAN,DROP,HARD,3,year1,0.611977702,0.00605449,0.997993518,0.866398929,16.8.2,0.077732504
