"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
4,"ranger","rose","FFS","DROP","DROP","LABEL",4,"year1",0.577464261749044,0.374823196605375,0.724850357211817,0.68280665987088,"4.5.8.3",0.521239607043326
5,"ranger","rose","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.608705326445149,0.403436988543372,0.734316869788326,0.689475435288899,"5.5.8.3",0.544289065280571
8,"ranger","rose","FFS","MEDIAN","DROP","LABEL",4,"year1",0.594021096992354,0.297741273100616,0.828488814487901,0.759973492379059,"8.5.8.3",0.496664186725042
9,"ranger","rose","FFS","DROP","UNKNOWN","HARD",4,"year1",0.597182711111949,0.290611028315946,0.830168776371308,0.763260025873221,"9.5.8.3",0.491178380811958
12,"ranger","rose","FFS","DROP","DROP","HARD",4,"year1",0.570963604787367,0.30975954738331,0.762309326124734,0.707951070336391,"12.5.8.3",0.485934760874825
13,"ranger","rose","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.604170861551479,0.328150572831424,0.82771007055805,0.76000887213042,"13.5.8.3",0.521165553151743
16,"ranger","rose","FFS","MEDIAN","DROP","HARD",4,"year1",0.594021096992354,0.297741273100616,0.828488814487901,0.759973492379059,"16.5.8.3",0.496664186725042
1,"ranger","smote","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.575122620687053,0.248882265275708,0.816244725738397,0.745888005913879,"1.6.8.3",0.450720352725635
4,"ranger","smote","FFS","DROP","DROP","LABEL",4,"year1",0.545435912029677,0.264497878359264,0.776404711334234,0.714916751613999,"4.6.8.3",0.453163766089084
5,"ranger","smote","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.550614404088398,0.240589198036007,0.79204618345093,0.717311744482644,"5.6.8.3",0.436529215613273
8,"ranger","smote","FFS","MEDIAN","DROP","LABEL",4,"year1",0.597634369422986,0.232032854209446,0.884644650738092,0.800397614314115,"8.6.8.3",0.453063597381071
9,"ranger","smote","FFS","DROP","UNKNOWN","HARD",4,"year1",0.564485747703221,0.242921013412817,0.793459915611814,0.725189428941046,"9.6.8.3",0.439030849488814
12,"ranger","smote","FFS","DROP","DROP","HARD",4,"year1",0.546438492082458,0.27015558698727,0.781618072987063,0.720183486238532,"12.6.8.3",0.45951984647856
13,"ranger","smote","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.553969244626785,0.270049099836334,0.786658114175754,0.71664633470112,"13.6.8.3",0.46090814227144
16,"ranger","smote","FFS","MEDIAN","DROP","HARD",4,"year1",0.597634369422986,0.232032854209446,0.884644650738092,0.800397614314115,"16.6.8.3",0.453063597381071
1,"ranger","none","FFS","DROP","UNKNOWN","LABEL",5,"year1",0.571516271479313,0.0333333333333333,0.986061246040127,0.869508804448563,"1.14.4",0.181297292316619
4,"ranger","none","FFS","DROP","DROP","LABEL",5,"year1",0.540493246658338,0.0364656381486676,0.983814352574103,0.868173258003766,"4.14.4",0.189408073181776
5,"ranger","none","FFS","MEDIAN","UNKNOWN","LABEL",5,"year1",0.562175428938434,0.0340909090909091,0.984457289659602,0.854607962737052,"5.14.4",0.183196735685078
8,"ranger","none","FFS","MEDIAN","DROP","LABEL",5,"year1",0.595019893970597,0.0280561122244489,0.991864927091328,0.863836017569546,"8.14.4",0.166816886753018
