"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
12,"xgbDART","smote","FFS","DROP","DROP","HARD",1,"year1",0.576632795595848,0.244137931034483,0.835980937251787,0.761499739628537,"12.6.6",0.451768365874503
13,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","HARD",1,"year1",0.589868188691832,0.214285714285714,0.858966095139874,0.768881002550738,"13.6.6",0.429026995938785
16,"xgbDART","smote","FFS","MEDIAN","DROP","HARD",1,"year1",0.595869177530864,0.13220675944334,0.934826567117748,0.826227303295225,"16.6.6",0.351554250550579
1,"xgbDART","none","FFS","DROP","UNKNOWN","LABEL",2,"year1",0.588900397902263,0.0275974025974026,0.994402985074627,0.884926470588235,"1.12.1",0.165659106369567
4,"xgbDART","none","FFS","DROP","DROP","LABEL",2,"year1",0.597217467632214,0.00142857142857143,0.999231950844854,0.881008801624915,"4.12.1",0.0377819297481302
5,"xgbDART","none","FFS","MEDIAN","UNKNOWN","LABEL",2,"year1",0.601650617905344,0,0.999359467076608,0.865143617611179,"5.12.1",0
8,"xgbDART","none","FFS","MEDIAN","DROP","LABEL",2,"year1",0.584679279234217,0.0385015608740895,0.992242166108914,0.870603848706038,"8.12.1",0.195455550344012
9,"xgbDART","none","FFS","DROP","UNKNOWN","HARD",2,"year1",0.579788422605586,0.0275974025974026,0.995854063018242,0.886213235294118,"9.12.1",0.165779930948754
12,"xgbDART","none","FFS","DROP","DROP","HARD",2,"year1",0.586854290103138,0,0.999807987711213,0.881347325660122,"12.12.1",0
13,"xgbDART","none","FFS","MEDIAN","UNKNOWN","HARD",2,"year1",0.609515262032445,0.00412881915772089,0.998590827568537,0.865032715980925,"13.12.1",0.0642105983431811
16,"xgbDART","none","FFS","MEDIAN","DROP","HARD",2,"year1",0.584679279234217,0.0385015608740895,0.992242166108914,0.870603848706038,"16.12.1",0.195455550344012
1,"xgbDART","down","FFS","DROP","UNKNOWN","LABEL",2,"year1",0.598691135771359,0.522727272727273,0.620854063018242,0.609742647058824,"1.3.6.1",0.569681798132231
4,"xgbDART","down","FFS","DROP","DROP","LABEL",2,"year1",0.604913594470046,0.534285714285714,0.629224270353303,0.617975626269465,"4.3.6.1",0.579815090120654
5,"xgbDART","down","FFS","MEDIAN","UNKNOWN","LABEL",2,"year1",0.604065072644156,0.549958711808423,0.610043556238791,0.601974049018521,"5.3.6.1",0.579222555099605
8,"xgbDART","down","FFS","MEDIAN","DROP","LABEL",2,"year1",0.611449512426685,0.535900104058273,0.628536659567995,0.61672196416722,"8.3.6.1",0.580373036302452
9,"xgbDART","down","FFS","DROP","UNKNOWN","HARD",2,"year1",0.60113040721716,0.50974025974026,0.656301824212272,0.639705882352941,"9.3.6.1",0.578397322211963
